-3719,-56,-4504,2451,1288,-4475
-2799,48,-4176,2588,576,-2613
-2271,384,-3836,2501,-27,-501
-2059,336,-2964,1665,-775,1576
-2943,792,-2616,903,-1459,3508
-4227,552,-2740,72,-2415,5041
-5507,-116,-2932,-554,-3943,6317
-5951,-92,-2900,-858,-5528,7349
-5883,-480,-3016,-878,-7372,8394
-5111,-512,-2836,-900,-8191,9402
-5547,-844,-3384,-775,-8658,10057
-5375,-1260,-3712,-642,-9066,10634
-5199,-1360,-3668,-886,-8828,10816
-5123,-1668,-3596,-1540,-8512,10816
-4439,-1996,-3988,-2213,-8073,10641
-3679,-2260,-4376,-2541,-7154,10474
-3559,-2296,-4628,-2876,-6309,10119
-3447,-2768,-4972,-3311,-5633,9539
-3395,-3188,-5188,-3459,-4971,8531
-2899,-3568,-5524,-3293,-4310,7330
-2435,-3712,-5972,-2745,-3275,5992
-1971,-3820,-6440,-1821,-2244,4649
-1359,-3776,-6548,-751,-890,3515
-1079,-3560,-6616,25,581,2354
-1215,-3300,-6392,239,2136,1138
-1703,-3404,-6120,-32,3819,-342
-2763,-3152,-5436,-622,5259,-2275
-3187,-3572,-5648,-1232,5830,-4034
-3007,-3700,-6784,-505,6556,-5298
-3767,-3408,-7488,407,6959,-6505
-4083,-3052,-7412,1188,7156,-7729
-3867,-3080,-6652,1833,7822,-8659
-3483,-2836,-5936,2451,8908,-9774
-3339,-2008,-5940,2809,10152,-10657
-3911,-1464,-6376,2746,11214,-11336
-4935,-1156,-6400,2105,11682,-11813
-5743,-1164,-6364,1528,11835,-12204
-6451,-1040,-6464,902,11596,-12610
-7051,-1280,-6500,577,11473,-12870
-7455,-1440,-6684,783,10801,-12954
-6911,-1924,-7380,1942,9961,-12355
-5959,-2296,-7368,3717,9638,-11374
-5983,-1664,-6836,5151,9244,-10304
-6263,-1220,-5964,5235,8467,-9102
-6343,-1284,-5944,4452,7304,-8151
-5751,-1368,-6540,4340,5227,-6774
-4223,-1784,-7084,4207,4197,-5538
-4155,-2172,-6844,4785,3442,-4628
-3635,-2852,-6536,5360,2685,-3812
-3807,-2816,-6768,6361,2109,-3017
-3351,-2324,-6884,6624,1540,-2558
-3427,-2016,-6588,6302,815,-1521
-2107,-1976,-5776,4451,-265,-638
-779,-2616,-5312,2422,-650,577
-875,-3164,-5440,1617,-914,1515
-1683,-3088,-5644,1142,-748,1961
-3243,-3036,-6044,1157,-1399,2525
-4239,-3052,-6472,1484,-2212,2963
-5107,-3372,-6436,1724,-3172,3831
-5011,-3600,-6064,2215,-4420,5132
-4535,-4116,-5852,2763,-5288,6698
-5687,-3496,-6076,7302,-7775,10131
-2867,-4084,-5664,5900,-3928,6220
-6139,-1172,-4708,2979,-4783,8215
-5147,-2692,-4948,-3,-5683,8450
-5663,-2488,-4764,-943,-4856,7785
-5963,-2240,-4428,-2913,-5001,7268
-4995,-2164,-4176,-5384,-5477,7068
-4207,-2492,-4036,-8133,-5687,6812
-4403,-2968,-4224,-8372,-5486,6975
-4723,-3468,-4592,-7438,-6293,8356
-4355,-3572,-4676,-6096,-7078,10246
-3903,-3640,-4736,-4414,-7429,11510
-3839,-3320,-4528,-2766,-7115,11428
-4015,-2720,-4372,-1805,-6952,10964
-4091,-2400,-4508,-1117,-6932,10417
-4131,-1860,-4364,-846,-6805,9561
-4251,-1440,-4456,-865,-6683,8666
-4359,-1596,-4508,-849,-6435,7758
-4639,-1416,-4844,-569,-6066,6814
-4039,-1368,-5372,49,-5814,6082
-2659,-1256,-5712,929,-5355,5692
-1191,-1492,-5356,1711,-4558,5508
45,-1228,-5216,1968,-3706,5292
701,-532,-5320,1863,-2730,4895
721,-280,-5948,1496,-1722,4217
-167,76,-5596,573,-681,2827
-1379,184,-4820,-244,243,1193
-1499,-32,-4732,-322,1285,-478
-1175,-160,-4872,593,2701,-2078
-1539,252,-4680,2306,4038,-2723
-2271,732,-4180,2928,4918,-3611
-3547,848,-3856,2933,5489,-4765
-3615,228,-4216,3154,5777,-5841
-3195,-52,-4372,3918,6098,-6794
-2551,-468,-4572,5118,6217,-7292
-2003,-496,-4664,6499,6302,-7480
-1911,-368,-4556,7590,6197,-7733
-2459,-8,-4288,8393,6376,-8233
-3519,700,-3596,8827,6493,-9035
-4443,916,-3560,8224,6164,-10027
-4519,1120,-3716,7362,5270,-10278
-4467,964,-3804,6895,4705,-10180
-5623,704,-3476,6729,4491,-10023
-6299,444,-3292,6234,3981,-10119
-6595,128,-3436,5855,3428,-10164
-6523,-104,-3948,6363,3073,-10194
-5963,-20,-4144,7026,2917,-9963
-5503,-172,-3828,6912,2556,-9454
-4067,-188,-2984,6410,1962,-8726
-2163,-332,-3096,6002,1401,-7637
-1071,-312,-3360,5662,1019,-6580
-1015,-168,-3784,4928,665,-5492
-2139,-32,-4144,4062,425,-4735
-3367,-360,-4196,3273,-117,-4199
-4595,-712,-3560,2704,-593,-3892
-5159,-1036,-3360,2183,-1257,-3527
-4079,-1248,-3716,2344,-1844,-2946
-2775,-1112,-4284,3175,-1917,-1989
-1803,-788,-4148,3630,-1925,-759
-1243,-884,-3924,3537,-1523,365
-1247,-476,-3492,2759,-623,848
-1219,-264,-3064,709,-24,981
-887,-580,-2964,-1239,833,994
-535,-780,-3180,-2405,1664,892
29,-1080,-3580,-2658,2390,850
-47,-1108,-3684,-2356,2982,1183
-423,-864,-3364,-2364,3112,1340
-487,-476,-3412,-2708,3659,1303
-1459,-488,-3472,-3191,4036,1175
-2171,-500,-3856,-3555,4007,1620
-3331,-492,-3864,-4083,4376,2105
-5243,-764,-3424,-4612,4567,2649
-6707,-792,-3024,-5565,3920,2976
-6727,-952,-3128,-6385,2854,3740
-7063,-1248,-3744,-6560,1788,4752
-7219,-1688,-3928,-6113,94,5825
-6775,-1648,-4204,-5182,-1803,7328
-5979,-1644,-4412,-4301,-3535,8779
-5011,-1852,-4384,-3381,-4902,10151
-4691,-1492,-4300,-2591,-5974,11248
-4395,-1148,-4828,-2212,-6967,11987
-4591,-980,-5548,-1862,-7250,12332
-5143,-1072,-5988,-1678,-7258,12041
-5495,-992,-6076,-1569,-6902,11138
-5267,-1052,-5760,-1418,-6211,9829
-4551,-780,-5884,-1188,-5349,8423
-3971,-692,-6020,-801,-4292,7314
-3519,-496,-5896,-542,-3532,6457
-3331,-624,-5980,-377,-3098,5533
-3079,-772,-6132,73,-2636,4363
-2739,-764,-6224,866,-2081,3042
-2407,-792,-6188,1655,-1426,1623
-1995,-768,-6024,2396,-774,335
-1695,-636,-6076,3090,-17,-848
-1267,-448,-5800,3472,700,-1925
-1187,-164,-5772,3603,1569,-3007
-1523,-16,-5428,3562,2343,-4279
-1887,24,-5440,3666,3054,-5502
-2623,256,-5400,4077,3822,-6613
-3255,536,-5148,4182,4378,-7570
-3783,156,-5204,4381,5003,-8428
-4083,120,-5104,4805,5689,-9089
-4199,44,-5120,5000,6331,-9708
-4295,216,-4816,4970,6895,-10184
-4019,-92,-4644,4477,6963,-10446
-3439,-288,-4332,3810,6887,-10381
-3399,-484,-4196,3007,6613,-10173
-3571,-944,-4136,2172,6196,-9791
-4123,-1320,-4208,1902,5655,-9532
-4987,-1772,-4464,2257,5029,-9379
-5591,-1872,-5008,3211,4278,-9312
-5899,-1972,-4928,4227,3357,-9112
-5647,-2152,-4716,5050,2617,-8631
-5019,-1952,-4572,5900,2015,-7889
-4091,-1996,-4568,6702,1332,-6877
-3171,-1716,-4468,7280,1063,-5723
-2403,-1628,-4508,7944,1009,-5106
-2367,-868,-4348,7345,1411,-4355
-2683,-764,-3900,5812,1478,-3980
-2471,-956,-4060,4578,1362,-3535
-2055,-852,-4476,3791,1722,-3164
-2063,-668,-4496,2806,1981,-2635
-2071,-816,-4372,1920,2363,-2215
-1911,-596,-4120,854,2612,-1901
-1211,-496,-4316,-8,2791,-1569
-559,-348,-4440,-377,3109,-989
-847,-272,-4804,-655,3537,-317
-1807,-180,-4888,-1075,3825,306
-2707,-72,-4780,-1730,4088,749
-3775,-44,-4436,-2618,4029,906
-4503,-252,-4388,-3342,3794,1275
-4823,-388,-5160,-3500,2975,2065
-5339,-412,-5508,-3166,2191,3297
-6071,-180,-5688,-2889,1216,4784
-7007,-344,-5500,-2957,-296,6474
-6707,-776,-5524,-3059,-1822,8354
-6007,-868,-5304,-2915,-2893,9945
-5783,-764,-5440,-2994,-3931,11463
-5439,-552,-5256,-3301,-4759,12556
-5835,-372,-5420,-3738,-5362,13201
-6503,-696,-5968,-4169,-5961,13352
-7071,-760,-6044,-4261,-6224,13097
-6723,-680,-5984,-4138,-6491,12542
-5687,-672,-6072,-3768,-6485,11841
-4647,-808,-5948,-3174,-5983,11113
-4435,-488,-6064,-2738,-5506,10211
-4275,-352,-6100,-2313,-5280,9166
-4367,-360,-6584,-1765,-5010,7911
-4075,-588,-6764,-961,-4793,6548
-3499,-876,-6824,153,-4361,5116
-2899,-1092,-6884,1437,-3766,3934
-2627,-432,-6740,2167,-3154,2613
-2255,-520,-6564,2476,-2552,1299
-2187,-468,-6460,2517,-1884,-139
-2219,-708,-6492,2485,-1266,-1641
-1939,-728,-6636,2847,-515,-3072
-2071,-692,-6332,3390,367,-4436
-2331,-672,-6204,3925,1280,-5817
-2939,-584,-6108,4248,2096,-7176
-3331,-360,-5988,4286,2843,-8550
-3583,-400,-5892,4277,3659,-9890
-3559,-544,-5604,4030,4431,-11072
-3955,-508,-5800,4207,5344,-12035
-4103,-296,-5424,4062,5762,-12535
-3279,-424,-4756,3456,5861,-12720
-2643,-496,-4716,3125,6097,-12413
-3219,-592,-4712,2818,6180,-11995
-4107,-632,-4632,2406,5793,-11667
-4987,-836,-4820,2136,5431,-11450
-5751,-1080,-4676,1983,4919,-11429
-6351,-1344,-4808,2158,4448,-11381
-5807,-1520,-4768,2595,3873,-10951
-4855,-1548,-4832,3341,3343,-10147
-4083,-1332,-4912,4227,3006,-9133
-3555,-1216,-4676,4917,2828,-8052
-3231,-1068,-4360,5064,2665,-7004
-2975,-936,-4224,4744,2833,-6137
-2875,-676,-4240,4171,3052,-5431
-2715,-620,-4092,3189,3322,-4768
-2619,-604,-3892,1944,3564,-4070
-2283,-684,-3828,802,3671,-3360
-1803,-756,-4040,48,3544,-2568
-1567,-612,-4160,-449,3628,-1753
-1399,-684,-4216,-831,3465,-846
-1647,-704,-4500,-971,3480,-71
-2395,-464,-4372,-1389,3555,543
-3211,-232,-4048,-2429,3380,1066
-4107,-452,-4040,-3658,2909,1563
-4579,-836,-4452,-4335,2011,2425
-5343,-1012,-4756,-4468,1229,3661
-6147,-1448,-5220,-4315,-105,5122
-6547,-1976,-5292,-3797,-1741,6766
-5775,-2168,-5412,-2984,-3294,8465
-5103,-1912,-5540,-2240,-4486,9962
-4503,-1688,-5420,-2038,-5431,11411
-5187,-1616,-5788,-2254,-5949,12276
-6499,-1252,-5856,-2893,-6319,12645
-7611,-988,-5848,-4101,-6832,12458
-7775,-1064,-5976,-5314,-7340,11989
-6655,-888,-5620,-6356,-7441,11632
-5527,-1284,-5816,-6828,-7458,11395
-4731,-1308,-6136,-6551,-7051,11147
-5027,-1100,-6108,-5932,-6775,10615
-5235,-1156,-6180,-5201,-6780,9620
-4675,-1476,-6648,-4091,-6703,8489
-3967,-1484,-7024,-2476,-6409,7377
-3339,-1476,-7036,-827,-5909,6280
-2415,-1376,-6852,794,-5112,5262
-1903,-1204,-6908,2113,-4043,4102
-1651,-672,-6668,2711,-3002,2812
-1471,-476,-6564,2638,-1996,1336
-1351,-328,-6696,2333,-942,-129
-1339,-612,-6608,2093,79,-1474
-1471,-780,-6484,2286,1190,-2783
-1787,-948,-6264,2817,2215,-3837
-2331,-928,-5876,3396,3282,-4904
-3091,-924,-5620,3371,3947,-6025
-3707,-1240,-5428,3305,4487,-7188
-3927,-1464,-5148,3367,5038,-8348
-4299,-1496,-5644,3910,5744,-9407
-5007,-1520,-5644,4643,6268,-10396
-4259,-1568,-4820,5009,6405,-10954
-3027,-1560,-4580,5394,6635,-11051
-2527,-1468,-4840,5773,6854,-10888
-2911,-1264,-4772,5814,6780,-10641
-4227,-1072,-4384,5297,6424,-10513
-5635,-1188,-4164,4661,5851,-10647
-6579,-1380,-4420,4196,5210,-11044
-6423,-1548,-4768,4370,4451,-10996
-5871,-1556,-5032,4858,3863,-10376
-5039,-1256,-4944,5486,3429,-9322
-4411,-1284,-4548,5811,3085,-8114
-3511,-912,-4524,5815,2797,-7046
-3047,-824,-4444,5504,3011,-6103
-2903,-788,-4140,4686,3051,-5479
-2855,-844,-4120,3742,3329,-4975
-2615,-848,-4312,2945,3590,-4575
-2567,-848,-4192,2093,3766,-4185
-2275,-1040,-3896,1280,3937,-3708
-1987,-960,-3900,611,4020,-3149
-1595,-1028,-3824,4,4036,-2478
-1463,-816,-3932,-546,3799,-1759
-1715,-800,-4280,-945,3753,-1079
-2327,-736,-4336,-1315,3524,-451
-3279,-712,-4328,-1863,3108,65
-4155,-776,-4496,-2313,2545,483
-5175,-860,-4688,-2379,1991,1293
-5331,-796,-5004,-2596,682,2654
-5063,-1032,-5424,-2610,-383,4475
-5327,-1216,-5388,-2704,-1219,6267
-5867,-1572,-5248,-2922,-2494,7613
-4899,-1784,-5184,-2806,-3491,8768
-4323,-1624,-4932,-2472,-4553,9679
-3883,-1236,-5208,-2537,-5345,10673
-5099,-924,-5608,-2682,-5893,11331
-6831,-912,-5988,-2933,-6682,11686
-8275,-796,-5896,-3495,-7454,11578
-8119,-1012,-5664,-4079,-8196,11333
-7091,-1080,-5288,-4287,-8071,11015
-6043,-1288,-5552,-4021,-7884,10776
-5599,-984,-5652,-3454,-7569,10469
-5615,-1028,-5516,-2880,-7470,9952
-5159,-1236,-5856,-2241,-7646,9149
-4103,-1380,-6080,-1274,-7623,8302
-3175,-1308,-6256,-90,-7265,7347
-2491,-1196,-6244,1057,-6758,6462
-2063,-1196,-6048,1966,-5750,5337
-2159,-832,-6016,2479,-4787,3959
-2131,-568,-6236,2544,-3810,2354
-1999,-500,-6152,2483,-2799,805
-1979,-868,-6052,2536,-1728,-737
-1787,-920,-5736,2950,-713,-2159
-1699,-1116,-5596,3607,314,-3556
-1819,-1276,-5648,4261,1187,-4906
-1987,-1368,-5688,4895,2117,-6265
-2343,-1644,-5432,5466,2979,-7675
-2227,-1612,-5312,5963,3950,-9097
-2443,-1536,-5008,6333,5126,-10454
-3327,-1436,-4792,6655,6118,-11600
-3699,-1364,-4248,6881,6607,-12343
-3339,-1076,-3388,6625,6622,-12638
-3299,-564,-3404,6202,6371,-12312
-3895,-208,-3256,5717,5784,-11609
-4963,-232,-3352,5071,4768,-10843
-5495,-500,-3404,4776,3652,-10352
-5887,-688,-3388,4896,2950,-10171
-5487,-820,-3364,5556,2423,-10000
-4771,-656,-3212,6346,2351,-9554
-3863,-524,-3628,6995,2172,-8889
-3043,-72,-3676,7471,2124,-7844
-2887,216,-3612,7142,2362,-6827
-3039,380,-3448,6160,2493,-5994
-2951,312,-3180,4916,2582,-5505
-2211,372,-3228,3457,2720,-5067
-1863,240,-3536,2439,3090,-4521
-1711,376,-3656,1497,3311,-4091
-1859,440,-3496,561,3454,-3540
-1671,220,-3692,-324,3268,-2910
-1635,544,-3884,-783,3466,-2288
-1419,620,-4184,-1360,3329,-1469
-1655,684,-3540,-2099,3347,-604
-2147,84,-3152,-3232,3010,-105
-1959,-200,-3764,-3353,2598,602
-2411,112,-4032,-2748,2765,1024
-3851,336,-3536,-2584,2991,1294
-5219,16,-3348,-2914,2145,1764
-5147,-252,-3556,-2781,1218,2787
-4859,32,-3792,-2522,413,4215
-5411,12,-3668,-2757,-20,5655
-6099,-312,-3844,-3249,-1377,6932
-5535,-500,-3704,-3358,-2345,8119
-5251,-536,-3972,-3523,-3226,9287
-5271,-980,-3832,-3648,-3811,10380
-5671,-820,-3976,-3897,-4881,11150
-5087,-912,-3932,-4190,-5813,11800
-4551,-880,-4428,-4317,-6509,12279
-4931,-452,-4380,-4459,-6592,12442
-6123,-548,-4744,-4636,-6717,12057
-7343,-668,-4980,-5041,-6862,11092
-6931,-964,-5316,-5093,-7333,10022
-5267,-1200,-5380,-4175,-7153,9149
-3959,-952,-5484,-2688,-6513,8498
-3023,-828,-5380,-1323,-5680,8035
-2951,-244,-5380,-567,-5012,7393
-2891,-244,-5296,-599,-4512,6422
-2531,-232,-5212,-593,-4064,5248
-1963,-424,-5412,-278,-3463,4105
-1463,-528,-5432,257,-2701,2949
-1155,-644,-5368,1082,-1984,1929
-947,-488,-5404,1818,-1310,874
-935,-608,-5444,2474,-740,-251
-771,-504,-5464,3333,-175,-1252
-535,-648,-5500,4133,432,-2550
-399,-368,-5252,4742,1189,-3944
-1015,-400,-5200,5418,2099,-5242
-1735,-316,-4808,5789,2703,-6226
-2203,-252,-4684,6345,3433,-7412
-2835,-228,-4428,6448,4344,-8536
-3263,16,-4108,6484,5158,-9552
-3879,156,-4168,6553,5926,-10256
-4271,476,-3960,6363,6491,-10751
-4523,788,-3356,5706,6748,-11089
-3863,888,-2892,4668,6641,-11121
-3255,732,-2824,3691,6438,-10889
-3027,696,-2744,2788,6113,-10483
-3467,336,-2744,1975,5645,-10006
-3831,144,-3148,1816,4896,-9464
-4555,-324,-3368,2443,4327,-8868
-5351,-892,-3308,3552,3509,-8368
-5227,-804,-3196,5008,2644,-7673
-4835,-384,-3180,6144,2167,-6973
-4727,-268,-3100,6691,2009,-6047
-4611,-128,-2992,6659,1503,-5127
-3515,-24,-2836,6257,1382,-4146
-2735,28,-2756,5423,1273,-3242
-2063,-264,-2860,4345,1389,-2681
-2231,-308,-3008,3421,1436,-2422
-1907,-576,-3396,2712,1294,-2283
-1695,-616,-3820,2401,1333,-2166
-1503,-692,-4012,2262,1526,-1995
-1587,-700,-4156,2177,1999,-1838
-1835,-420,-3920,1888,2421,-1782
-1803,-304,-4220,1312,2591,-1624
-1959,-220,-4512,511,2898,-1489
-2115,-48,-3984,-714,3021,-1353
-1931,-212,-4064,-1738,3166,-1151
-1807,-232,-4152,-2458,3437,-879
-2079,-72,-3844,-3143,3604,-394
-3027,176,-3672,-4159,3749,-48
-4323,200,-3224,-5458,3484,321
-5371,-224,-3384,-6752,2947,422
-5239,-808,-4000,-7043,1933,1160
-4751,-964,-4340,-6262,1173,2117
-4887,-988,-4008,-5398,659,3140
-5419,-1244,-4156,-4880,-384,4018
-4999,-1152,-4608,-4161,-1100,4962
-4707,-668,-4596,-4051,-1836,5749
-4999,-484,-4548,-4750,-1943,6538
-6063,-924,-4924,-5662,-3253,7058
-4619,-1096,-5528,-5480,-4091,8010
-4219,-840,-5476,-4922,-4461,8857
-4539,-728,-5332,-4681,-4840,9523
-5583,-936,-5504,-4685,-5199,9553
-6043,-744,-5716,-4462,-5438,9181
-6175,-748,-6020,-4148,-5844,8437
-5179,-556,-6240,-3392,-5868,7778
-4139,-456,-6192,-2393,-5432,7325
-3479,-364,-5832,-1706,-4861,6961
-2979,-136,-5648,-1309,-4332,6638
-2551,132,-5852,-1049,-3708,6141
-2543,168,-5880,-933,-3089,5399
-2515,124,-5832,-999,-2657,4462
-2531,-156,-6036,-983,-2202,3438
-2503,-380,-5880,-655,-1743,2438
-2395,-620,-5880,69,-1313,1487
-2327,-1020,-5916,973,-1042,645
-1995,-1192,-6004,2282,-773,-230
-1735,-1364,-6304,3831,-306,-941
-1727,-1264,-5972,5144,197,-1782
-1795,-1308,-5640,5912,619,-2699
-1719,-1200,-5160,6352,1153,-3813
-2019,-1032,-5188,6591,1802,-4883
-2547,-836,-4780,6542,2365,-5953
-3383,-772,-4580,6362,2804,-7077
-3919,-600,-4540,6425,3305,-8066
-4411,-548,-4320,6501,3818,-8847
-5207,-444,-4452,6730,4571,-9498
-5659,-60,-4136,6719,4843,-9872
-5131,180,-3480,6006,4982,-10086
-4207,484,-3276,4986,4851,-10085
-3387,568,-3344,3825,4654,-9710
-3575,476,-3504,2755,4500,-9349
-4015,172,-3064,1704,3897,-9199
-4087,-500,-3220,1455,3232,-9074
-3871,-780,-3848,2428,2556,-8870
-3643,-728,-4536,4105,1997,-8264
-3735,-624,-4388,5461,1650,-7364
-4339,-288,-3700,6019,1457,-6579
-4855,-392,-3012,5976,1095,-5882
-3775,-572,-3244,5856,523,-5161
-2443,-736,-3524,5932,263,-4130
-1631,-692,-3928,6005,112,-2986
-1351,-608,-3740,5617,187,-2078
-1427,-560,-3480,4691,158,-1709
-1459,-604,-3752,3473,610,-1643
-1611,-628,-3896,2328,1016,-1806
-1871,-600,-3912,1194,1937,-2115
-1847,-540,-3668,232,2549,-2184
-1263,-344,-3652,-669,3105,-1974
-1083,-220,-3544,-1765,3734,-1608
-867,-348,-3772,-2610,3961,-992
-883,-412,-3756,-3213,4157,-269
-1787,-520,-4192,-3522,4543,214
-3311,-676,-4320,-3734,4485,494
-4599,-660,-4344,-3930,4278,821
-5055,-588,-4496,-4062,3679,1398
-5051,-632,-4872,-4020,3451,2362
-5599,-572,-4800,-4170,3265,3455
-6035,-792,-4480,-4763,2486,4384
-5475,-1152,-4168,-5358,1402,5390
-4431,-1276,-4600,-5364,41,6337
-3767,-1248,-4872,-4979,-1038,7532
-3711,-1168,-5260,-4637,-2138,8711
-5051,-976,-5672,-4289,-2909,9627
-6155,-1236,-6000,-4306,-3720,10007
-7467,-1356,-5756,-4235,-4177,9835
-7663,-1316,-5580,-4215,-4826,9305
-6219,-1300,-5964,-3865,-5179,9094
-5003,-1480,-6092,-3201,-4880,9024
-4619,-1652,-6044,-2612,-4525,8917
-4627,-1552,-6180,-2118,-4345,8353
-4427,-1544,-6452,-1460,-4248,7287
-4063,-1672,-6988,-782,-4050,6068
-3691,-1648,-7088,-39,-3820,4755
-3331,-1672,-7100,849,-3270,3550
-2931,-1496,-7004,1665,-2561,2378
-2427,-1420,-6712,2162,-1871,1227
-2251,-1260,-6568,2405,-1091,-5
-2019,-1180,-6628,2676,-345,-1256
-1927,-1036,-6772,2986,470,-2494
-2239,-780,-6324,3180,1150,-3756
-2467,-740,-5964,3225,1677,-4971
-3179,-660,-6048,3577,2151,-6178
-3835,-440,-5956,3899,2614,-7180
-4303,-496,-5740,4149,2888,-8019
-4135,-692,-5376,4428,3226,-8547
-4003,-724,-5608,4784,3675,-8927
-4543,-584,-5604,4908,4059,-9270
-4247,-644,-4744,4335,3951,-9391
-2887,-932,-4196,3718,3840,-9209
-1983,-1060,-4032,3822,4061,-8807
-2327,-984,-4152,3911,4155,-8287
-3575,-884,-4064,3556,3653,-7983
-4179,-1096,-4312,3233,2857,-7779
-4643,-1356,-5076,3462,2199,-7562
-5083,-1540,-5100,3945,1766,-7166
-5195,-1496,-4392,4174,1582,-6747
-4535,-1720,-3976,4150,1442,-6272
-3631,-1496,-3952,4247,1592,-5665
-2819,-1468,-3948,4038,1432,-4984
-1927,-1472,-3864,3735,1271,-4199
-1791,-1528,-4116,3526,1149,-3523
-1739,-1532,-4328,3258,1162,-2965
-2331,-1568,-4204,2976,1345,-2575
-2791,-1624,-4116,2734,1395,-2287
